theta_a,theta_b,w_a,w_b,nu_a,nu_b,log_likelihood
0.283027922771562,0.310443040661815,14.0978733955149,9.77955402400586,1.93343399733348,1.46295957992741,-3143.42820563152
0.283749990558479,0.299165945862789,14.180601088191,9.67700758357331,1.75021198116204,1.46957588913981,-3146.26696197429
0.318676057296148,0.324236836967967,14.6398829086851,10.1838016611069,1.91728702253424,1.41241265661881,-3145.1036697687
0.311306500798902,0.328716786060198,14.4944627242824,10.3031910635105,1.88837758518242,1.37257883127216,-3144.41222784274
0.298300333702784,0.287786588753166,13.3661919249744,10.429345563859,1.75347254892497,1.37504357617396,-3149.02687724524
0.308492441390487,0.308350447873988,14.5029728953754,9.86862008185133,2.04527332645688,1.44642822748228,-3144.69865181176
0.289272325505479,0.289110109096691,14.2242958600913,9.27529041173886,1.95553943877636,1.3785384449381,-3146.47249531602
0.273122923136596,0.289443456883208,13.8413431769102,9.39364022416265,2.03791523191087,1.31554251397859,-3147.80348444349
0.306631203924353,0.312715232563092,13.182313944161,9.71810442974284,1.80631841158585,1.47982255932834,-3147.79511554273
0.297245816216259,0.316880795140085,14.3749787914464,9.78316530724461,1.94632792573612,1.45161938308826,-3143.21146708336
0.295330828410669,0.311741716396211,13.5705476325414,9.71535853424429,1.93872787947593,1.42631433281373,-3144.25203851697
0.284285604323761,0.330697203531913,14.057327816061,9.63056925970369,1.78975515141791,1.41238087232044,-3144.32527376034
0.303508890056267,0.308677866234571,14.6285631566282,10.5885827920809,1.94269343544662,1.40279835589758,-3144.30032899747
0.300244461285833,0.30003949626557,15.0553753162538,10.0242221357142,1.90360157892055,1.41467079255521,-3144.91525369514
0.311306500798902,0.328716786060198,14.4944627242824,10.3031910635105,1.88837758518242,1.37257883127216,-3144.41222784274
0.300294650606573,0.315289247610678,13.997013062846,10.4929111357058,1.93748385892351,1.3127290721585,-3144.30112397845
0.299044134102642,0.31507503025021,13.580833636324,10.1326358470427,1.93712324197964,1.37132281540368,-3144.02009675401
0.293658395876073,0.344893387415024,13.9474055684337,10.2810277105557,1.70867663338057,1.3815746005653,-3146.76386587119
0.274343825760142,0.309872160051027,14.794608992947,9.80694927049078,1.89160701685837,1.19758173232488,-3148.21631246311
0.286430880847211,0.318738765495256,13.5222856540143,10.4181999351665,2.10589563304149,1.41016413651285,-3145.56835635891
0.311311735751798,0.303342981059471,14.0781248392972,10.1306451489647,1.83185306022397,1.42703356321103,-3145.27989920875
0.305035369996061,0.316725088588395,14.1489521077892,9.97623992500251,2.17971773503467,1.32549086461669,-3146.20850630963
0.312022277526195,0.307899466667956,14.5025479750615,10.4300600964263,2.00908871500978,1.26665770041727,-3146.70780139413
0.282709002323833,0.313257177205454,14.3578953767537,10.1308998703079,1.800251973305,1.41276822346909,-3143.55010872802
0.315990248688838,0.325067886289092,14.45316553089,10.3561444849126,2.08442566031482,1.35186327586593,-3145.75446293128
0.290681348831272,0.333911552042268,14.8366291007028,10.2302904269773,1.93309092184249,1.41977031944138,-3143.4776086663
0.299627285981634,0.310878270516426,14.8205344685288,10.022887281723,1.88612044931377,1.25496284583834,-3145.91324466629
0.29903436699695,0.30542690609744,13.5430656895581,10.521684458665,1.89377171034959,1.32877903509708,-3145.58703317819
0.300426296466094,0.311947956488748,14.6892895261527,10.3391893494102,2.06524598417404,1.43137998683408,-3144.23970621515
0.286570144061329,0.310581350124286,15.474688118627,10.1399806295792,1.81287050155786,1.44497967095366,-3145.320729761
0.288521723226198,0.310628044268274,13.7869553532645,10.0723494446827,1.81011066996142,1.19659160417976,-3148.41887518942
0.295417383476864,0.296297290523228,14.1902443457571,11.3140622444927,1.92645673619713,1.42277414218517,-3147.37638316683
0.279149737702304,0.297737071966606,13.9615094552419,10.887552188638,1.77875165120941,1.43285348200796,-3146.94289825931
0.310376408322442,0.309084714223625,14.4274887023871,9.85054955599816,2.08795833664452,1.45253205969605,-3145.3051103592
0.302022933945042,0.326060468181255,14.1080500300104,10.0701396928325,1.91515144398824,1.48501651826002,-3143.81064142091
0.309184277931878,0.316738573619923,14.6288627197804,10.6989620547168,2.03715050140611,1.39218268711539,-3145.15083958628
0.303909553920091,0.31818891620408,14.0713667408128,10.3954809686589,1.94589038142534,1.58555226969897,-3146.67563219099
0.294897304451934,0.320565703960862,14.3480551256769,10.324906153051,1.84686235197076,1.30715135079048,-3144.09336166366
0.2899640454772,0.331458777990363,14.6102664794948,10.5796554217236,2.10241384774793,1.36152037642369,-3144.68827436409
0.291651819287478,0.303416456098812,14.6153398020504,9.69403102361482,1.97716133483442,1.4126271609227,-3143.79499057327
0.299428839649519,0.296606296895531,14.5241747317971,10.2870848837281,2.00712725534804,1.40191714351926,-3144.59766526854
0.321074351463064,0.324075491028915,14.4362484937621,9.87523133523278,1.74548057702382,1.47040406086417,-3147.51437464207
0.279359761117007,0.291776031818627,13.9686279627638,10.4540390091397,1.9476592948945,1.37410251378031,-3145.2441220603
0.288167740624545,0.3168722366394,14.2615761554053,10.1595046253433,1.80208165972206,1.33717347262543,-3143.84011440613
0.317510323206032,0.307076416378008,15.8782423563013,10.4161327303442,1.7962865219813,1.53478056465911,-3150.77847553837
0.289004892502057,0.326705332224283,15.3461315597619,10.1512693217206,1.81972799027412,1.3300118616356,-3145.14528215787
0.308110267998154,0.340717926444723,14.6126859037423,9.84043221655028,1.82553902771015,1.41756168888049,-3145.24738463363
0.284751245546367,0.325801988119553,13.6845873566296,10.2575183450153,1.85347988495499,1.4313559350987,-3143.73824186823
0.310376408322442,0.309084714223625,14.4274887023871,9.85054955599816,2.08795833664452,1.45253205969605,-3145.3051103592
0.297608000376166,0.313761064008571,14.1885172823443,9.71691946772676,1.90772258801426,1.39170498486555,-3143.1645655685
0.278282868344612,0.329041449992225,14.4857376057502,10.1992888416087,2.03496128905652,1.46742353059643,-3143.62319947751
0.289004892502057,0.326705332224283,15.3461315597619,10.1512693217206,1.81972799027412,1.3300118616356,-3145.14528215787
0.30378141162523,0.303216892295137,13.9159496924592,9.78623729256599,1.9224534223431,1.40936071190946,-3144.30294600555
0.282365262687744,0.321885018225956,13.530979042643,10.644533841504,1.9291697567368,1.35741394364983,-3144.64775798119
0.304087164803921,0.329880394944839,14.158064404911,9.78300261291107,1.79843305328813,1.44762748026292,-3144.73633510996
0.303287755857861,0.303952203370521,15.1837002969391,9.8516204031644,1.92792996380175,1.36188382289693,-3145.32515683237
0.289004892502057,0.326705332224283,15.3461315597619,10.1512693217206,1.81972799027412,1.3300118616356,-3145.14528215787
0.297042496757802,0.309552607653196,14.2437913671251,9.95791554241738,2.06870519033523,1.44572361243404,-3143.81548518264
0.294449710139223,0.324235043822782,14.9231970350609,9.87875359347356,2.02456015650394,1.4036951255931,-3143.70676577541
0.306686845688684,0.310669849927145,14.8553259533868,10.4088441066071,1.90541874031316,1.51249564305785,-3145.6522432163
0.299428839649519,0.296606296895531,14.5241747317971,10.2870848837281,2.00712725534804,1.40191714351926,-3144.59766526854
0.279359761117007,0.291776031818627,13.9686279627638,10.4540390091397,1.9476592948945,1.37410251378031,-3145.2441220603
0.296178189901627,0.318940024621601,14.3857816816074,9.90312965535967,2.0324354785882,1.48601195940628,-3143.78360233872
0.281770196722249,0.307016305527156,13.9885007711741,9.03008726068708,2.03241683554376,1.39598104939874,-3146.46575467669
0.297545042659726,0.317712049947298,13.6554701765751,9.82973010474147,1.80199967016761,1.34973078516367,-3144.7603190596
0.280525875395069,0.301172097840793,14.4336950598649,9.66572585923009,2.04208948814305,1.47203563602688,-3144.90814094368
0.310261197537541,0.308687910702462,14.4879218653095,9.93165244030874,1.98607980219631,1.53386649811689,-3146.09688410246
0.286937379572174,0.325043929323652,14.8587961696656,9.4644164041925,1.97718995215995,1.3556580853763,-3144.13034324495
0.322223765953317,0.310382239187048,14.4414652182058,10.4864822753573,1.89055417791367,1.39245350418016,-3146.20018382854
0.317686875081651,0.350846776407777,14.524284466268,9.63677884520774,1.94254533686791,1.40499593529817,-3147.16500208771
0.277412546122074,0.30117008213456,14.7728428212844,10.3996332265598,2.02003074806425,1.4060797308815,-3144.56218591483
0.296010166451717,0.294229782344889,14.1223026548593,10.304615078023,1.85692965705715,1.46045411100174,-3145.18536974502
0.277099526350635,0.318371297584886,14.8754758712028,11.0247703262863,2.02878360412877,1.66680437294501,-3152.26388083646
0.312022277526195,0.307899466667956,14.5025479750615,10.4300600964263,2.00908871500978,1.26665770041727,-3146.70780139413
0.274100558921425,0.299576846109934,14.7225905264216,10.0083211541396,2.00652988956202,1.33718240340625,-3144.88065965841
0.283518267412861,0.294127320144331,14.2080945245671,10.860205131892,2.19101417474711,1.33154108298423,-3148.45306198777
0.291709311448518,0.296329168720729,14.7939088543032,10.7099023144986,1.87775307026252,1.40489846634418,-3145.47826311936
0.292519823029425,0.317759126980051,14.3846032026111,10.802540542092,2.00407883431045,1.23051802015814,-3146.47466555659
0.290036986867789,0.343657408616232,15.4087800086053,10.1042463138649,2.12566593244369,1.47003087223766,-3147.95074239422
0.284439738161963,0.321187733121464,13.7838840277162,10.3309816735058,1.9153101839192,1.44095865631321,-3143.30254158305
0.287365554393011,0.314614469009555,13.4799912108541,10.1537754544792,2.01135217422991,1.3081206373402,-3145.22311225889
0.300426296466094,0.311947956488748,14.6892895261527,10.3391893494102,2.06524598417404,1.43137998683408,-3144.23970621515
0.271299437509583,0.297136626767818,14.8545168178108,10.0054612114036,1.87386759184274,1.47161679614127,-3145.60066087242
0.308834938885701,0.297787964802109,14.5373204012088,10.6452265885477,1.88823239329284,1.40204997895582,-3145.86174921918
0.287304139191086,0.309825758300348,14.6389369015668,9.61453143339018,1.84558373029133,1.36965464417343,-3143.85374121804
0.286047015234137,0.29916841733572,14.5347443629422,9.29678803393726,1.99036365947056,1.37507825034074,-3145.26925560872
0.314072944072256,0.309714689149706,14.8057515851826,10.3013393909643,2.00975748468711,1.46719161689103,-3145.69954044668
0.314241030382715,0.299681071821285,14.5539760528028,9.87653571719425,2.02319534432047,1.42107604507198,-3145.74617029527
0.303643239838675,0.314449675492007,15.5898476139857,10.5448080609105,1.88977748023206,1.49727526611365,-3147.19593760704
0.294326804878991,0.317295944897456,15.0115494053981,9.52085194946218,2.07455942736009,1.37362455028191,-3145.09018563375
0.293839307677124,0.304463472513936,14.6298826201824,9.42995704830575,1.956294352397,1.36951485552579,-3144.44011059019
0.306686845688684,0.310669849927145,14.8553259533868,10.4088441066071,1.90541874031316,1.51249564305785,-3145.6522432163
0.310261197537541,0.308687910702462,14.4879218653095,9.93165244030874,1.98607980219631,1.53386649811689,-3146.09688410246
0.32859131467067,0.328293805586984,14.190205970532,8.90690120240109,1.9441795813449,1.39500453388166,-3150.43369638075
0.290121794301923,0.308736820475512,13.9912186829963,9.79805979776845,1.95551026380394,1.31659560672001,-3143.83680898882
0.303311248409118,0.294947071292011,14.2073627499665,10.8445415436355,2.0648260547049,1.34679536171582,-3146.82726544768
0.257327328548526,0.304775742471655,15.1821708853052,10.6330076373541,1.85100624393708,1.3663684828541,-3147.64769278495
0.304719377174804,0.306539853683032,14.4292010038478,10.4530805102292,1.84786187180368,1.39082641189635,-3144.4874362092
0.315031380589785,0.324048104278715,14.5237155198811,9.9491529052751,1.80985233474777,1.42117468994965,-3145.2125296822
0.294277059042369,0.311230317975296,14.1477047809396,9.89471151502609,2.02152065636158,1.39324901378029,-3143.09896690505
0.302022933945042,0.326060468181255,14.1080500300104,10.0701396928325,1.91515144398824,1.48501651826002,-3143.81064142091
0.286824351091216,0.314031215884636,13.9971226758471,10.4073381605794,2.02814590845292,1.52164993477207,-3144.65278582253
0.296581808827579,0.323190770767036,15.2354674833617,9.41580771359296,1.67478752406061,1.49858581154522,-3148.97674141525
0.306016817165593,0.305606207169175,13.9618794438038,11.1580661668071,1.9584490556573,1.51634021099681,-3148.05499354904
0.301022441657848,0.301722632593565,15.0736837453226,9.77308890692745,1.98412824342239,1.47661574296414,-3145.84344101359
0.292375175736948,0.307350745283969,14.8750387621483,10.2770470579451,1.76932930653798,1.41777749795457,-3144.75633424239
0.298961622226348,0.286960529520926,14.5152496806354,10.4959283883311,2.00294116079061,1.41926298195005,-3146.25881215411
0.290036986867789,0.343657408616232,15.4087800086053,10.1042463138649,2.12566593244369,1.47003087223766,-3147.95074239422
0.313694797976815,0.323798208224967,14.0700955740954,10.0129368372453,1.98092443919451,1.44886805376103,-3144.48592181706
0.301779191345108,0.31198153899157,14.2630744325656,9.69301367744966,1.96437668177284,1.36744118054828,-3143.54055488747
0.289475910592697,0.325296153189562,14.1077703674338,9.48269451530214,1.86775998586928,1.27644241198899,-3145.09433678756
0.277336775828419,0.280916586190347,14.9914282738699,10.3419489491098,1.96671286180373,1.43127687370295,-3147.72983227807
0.291163272787187,0.330446871250326,14.2890955407821,10.5071923911468,1.92508245983007,1.38063411613217,-3143.20362923429
0.302906641824175,0.323766577621018,14.6194998308297,10.1532253876429,1.88846829176373,1.44842963430484,-3143.59567165463
0.318039619345432,0.29264817539228,14.3387994319971,10.3606133567491,2.15936191678763,1.44493898482412,-3148.85853366825
0.273837746309328,0.318352056425151,14.6552545999035,10.5936430350075,2.00202833765591,1.39156347623577,-3143.94655914941
0.312442714500183,0.318855900357132,13.7595297126194,10.0770263107823,1.81267129273901,1.381132325318,-3145.32139095052
0.277212995403078,0.332784041224466,14.4242590564996,9.59048506520726,2.01167428469234,1.52451252019868,-3145.71739285607
0.301182353368909,0.325270617855731,14.0507096502431,9.47631629182587,1.71503227831291,1.33519673277433,-3146.64433646732
0.276936853707622,0.314094799859508,14.4095216875351,10.6285132544228,2.04357653731551,1.41359115945487,-3143.97024733412
0.294326804878991,0.317295944897456,15.0115494053981,9.52085194946218,2.07455942736009,1.37362455028191,-3145.09018563375
0.295993775232333,0.309358473030913,15.0831648877974,10.0534542754432,2.09739790324232,1.37145492578966,-3145.27646742174
0.318676057296148,0.324236836967967,14.6398829086851,10.1838016611069,1.91728702253424,1.41241265661881,-3145.1036697687
0.276140552916229,0.307549941978085,14.0153953280651,9.72823313988115,2.15355609865153,1.3307286231751,-3145.91785797468
0.301383482664692,0.326137520619723,14.0702847481099,10.9219631255493,1.93561276472997,1.36349213421092,-3144.75086877378
0.289668827715061,0.310677696366225,15.0765586447647,10.1579136280012,2.13923293543387,1.35311834575552,-3145.80209260779
0.301565878382027,0.323011068749902,14.5631075825241,9.45645475258084,1.82109105624874,1.34289592079778,-3144.84635933999
0.295330828410669,0.311741716396211,13.5705476325414,9.71535853424429,1.93872787947593,1.42631433281373,-3144.25203851697
0.296896710546587,0.338625288339247,14.4206177392181,9.72056422176142,1.90552060322231,1.44128519178424,-3143.94827607417
0.27555606243782,0.317149465736137,13.8951203700625,9.43504693291699,1.83548569062335,1.29208825501239,-3145.64257473345
0.295761526588769,0.320803976556849,15.3621821590506,9.94258553944105,1.81745305298557,1.35360967121058,-3144.99240627669
0.287423966867411,0.338751543459928,14.6104360582692,10.2193633354573,1.87854402302795,1.38843107523325,-3143.58050028886
0.276381980620572,0.294284966744557,13.7580433645362,10.2197727981732,1.94480050649628,1.25593744264324,-3147.23785296528
0.290721943126876,0.309390689967467,13.940580089091,9.90868715534634,1.93076382899306,1.5184679602975,-3144.52828674821
0.30279456040285,0.320483002789071,14.2164941827574,9.54433132450026,2.09057474103815,1.41485695589464,-3144.62111713679
0.294326804878991,0.317295944897456,15.0115494053981,9.52085194946218,2.07455942736009,1.37362455028191,-3145.09018563375
0.263037846730573,0.32952035814389,13.548867527324,10.0516041174537,2.03419250106736,1.45163044544874,-3145.9832090445
0.2968115759226,0.306890046540751,14.3303542992243,10.1025549172751,1.91347589730288,1.49634569543808,-3144.05624620741
0.295865387998443,0.305550360381664,14.2067046383266,10.4908343726395,2.05127009950374,1.31707720982994,-3144.78035656046
0.286889818439184,0.313420852825445,14.5753973717992,10.0667366702762,1.89983087142866,1.34142406258767,-3143.16626123795
0.292652741416144,0.297856552476214,13.7134108675535,9.42101471075496,1.82963381996322,1.38637882857244,-3146.02134638124
0.292256914782238,0.289425888566941,14.5442432514046,9.63048326627483,1.88958296885029,1.26829673349411,-3147.31758005309
0.289359875662811,0.299473814455183,14.3365504061961,10.6037759419968,1.96357679091581,1.44308711807938,-3144.39977344121
0.304530724299596,0.302940149954304,14.6485315844876,10.1087688534273,1.97743639731151,1.46592701591262,-3144.62479864759
0.302542382157385,0.314091668876264,13.8935860456245,10.8976237177023,1.8223548475476,1.41689042373684,-3145.66252361995
0.311698687541432,0.337519371819951,14.2904591425472,10.5307591278318,2.04664393666524,1.45141931364686,-3145.65633008097
0.274197644829816,0.327065326054444,14.7592343664965,9.74408684278832,1.98729399201247,1.41739169337059,-3143.69343636301
0.290541344979521,0.327736133013697,14.1558525074875,10.5318632405529,1.82276494960783,1.39057424555026,-3143.8001303315
0.291808535975559,0.324732019123512,13.9342758050079,10.5773196872396,1.93922149589455,1.4039278650109,-3143.38335747389
0.274715931250494,0.302545411783323,13.5754641353134,9.18587912678326,1.84270940301058,1.44243353486365,-3147.64716059901
0.275370937411295,0.311695391873123,15.0706557206506,10.2242469929925,1.84950650783355,1.37321817951368,-3144.37414904151
0.290486503826125,0.314366724681694,14.7993518105128,10.455173230356,1.78053232684178,1.35003934963557,-3144.64772654132
0.30498335358368,0.314029655422343,13.4147225060938,10.3660008220755,1.85696025971822,1.4144173216701,-3145.4094955017
0.292375175736948,0.307350745283969,14.8750387621483,10.2770470579451,1.76932930653798,1.41777749795457,-3144.75633424239
0.276344600207824,0.327310938009311,14.8715562273869,10.511839890305,1.68042455006977,1.40216246705916,-3146.51850896567
0.307259764599234,0.303378732563705,14.367676157511,9.64252159416198,1.9363231376124,1.37779872849952,-3144.5816462987
0.315068570058594,0.295958453014196,14.5029225446169,9.74722321141157,1.69101550633022,1.42246903627819,-3148.89472344971
0.294326804878991,0.317295944897456,15.0115494053981,9.52085194946218,2.07455942736009,1.37362455028191,-3145.09018563375
0.286140693375616,0.310444385663605,14.5029204412401,9.73855500679183,1.96198540340403,1.44271658268794,-3143.25196452939
0.291651819287478,0.303416456098812,14.6153398020504,9.69403102361482,1.97716133483442,1.4126271609227,-3143.79499057327
0.304798061657883,0.320135163448539,14.0985371876957,10.0908989815022,1.9718360390238,1.48350406160291,-3143.93471654958
0.293286619029614,0.330597442752186,14.6346904448309,10.0606690021819,1.90722643376481,1.57085020970803,-3145.89903038684
0.298950405727606,0.323491674701287,14.1432471922813,9.86022602310799,1.88246765415883,1.35979603572707,-3143.23981811244
0.303269216162264,0.320301450832379,13.9239706797551,10.345090018721,2.11145789363524,1.45734866694192,-3145.0802027233
0.318676057296148,0.324236836967967,14.6398829086851,10.1838016611069,1.91728702253424,1.41241265661881,-3145.1036697687
0.300547990650581,0.299343559691264,15.3491110169502,9.35402093850947,2.04024620002658,1.49488149016356,-3149.28717593338
0.291013709890516,0.295971312064568,14.8635089073898,10.4118090608948,1.88930215053637,1.4004508310956,-3144.91421549017
0.290541344979521,0.327736133013697,14.1558525074875,10.5318632405529,1.82276494960783,1.39057424555026,-3143.8001303315
0.305340845206602,0.332258913025025,15.0285335591124,9.71831957494942,1.76839897123426,1.37619406621101,-3145.74092996393
0.276232934626271,0.315685925760495,14.1417094182529,10.0683455435361,2.04189446998047,1.39396140215009,-3143.20340087913
0.277412546122074,0.30117008213456,14.7728428212844,10.3996332265598,2.02003074806425,1.4060797308815,-3144.56218591483
0.280671813317538,0.318234843127527,14.1098766601611,10.7359724894254,1.80430366378405,1.41368715072617,-3144.54811993435
0.270239614758393,0.325464252040289,13.5880366885559,9.83990870531286,1.8696154899156,1.44960610171197,-3144.76022177793
0.309020650212838,0.303531669580334,14.4751162475057,9.87106715623768,2.07264839288552,1.42747494660659,-3145.16865659035
0.30378141162523,0.303216892295137,13.9159496924592,9.78623729256599,1.9224534223431,1.40936071190946,-3144.30294600555
0.30279456040285,0.320483002789071,14.2164941827574,9.54433132450026,2.09057474103815,1.41485695589464,-3144.62111713679
0.317754521044386,0.313546897887302,15.2965927815055,10.4719999732544,1.59570916735996,1.52626944972668,-3152.32466753368
0.300426296466094,0.311947956488748,14.6892895261527,10.3391893494102,2.06524598417404,1.43137998683408,-3144.23970621515
0.300426296466094,0.311947956488748,14.6892895261527,10.3391893494102,2.06524598417404,1.43137998683408,-3144.23970621515
0.292102480465873,0.305884650449329,15.7113682773766,9.93144101056231,2.09771946203727,1.39184225413938,-3147.92095652065
0.284769367350686,0.307271849856779,14.7000969047767,10.1167672190823,2.08845911121525,1.44364153882816,-3144.2372185804
0.286470334742634,0.313173191061928,14.4371389550779,10.2281936881223,1.98361240564303,1.38500579071115,-3142.77273485371
0.308991273338429,0.323446392719523,14.6702564446198,9.96213503516261,1.76111616084893,1.34640008240374,-3145.50978107056
0.298427437372076,0.339147220757826,14.4565779682278,9.44912328874011,1.8740976686529,1.32020674156251,-3145.20328339294
0.283518267412861,0.294127320144331,14.2080945245671,10.860205131892,2.19101417474711,1.33154108298423,-3148.45306198777
0.312275045514308,0.30799315494222,13.6288087850137,9.94327690907024,1.78948689614361,1.34669064907319,-3146.56515010421
0.288937520471472,0.298745729428485,14.2514158471787,9.86012822715382,1.97558253252931,1.56161379380256,-3146.52529867295
0.268021778027524,0.30902252878012,14.2359706053228,10.0363477325848,2.21108600922085,1.36321748623737,-3146.74294891469
0.283548946520575,0.312763426230591,13.5741635149852,10.1760943766568,1.81866432707558,1.4159494350403,-3144.34610970712
0.29715760767101,0.299046568087296,14.2005022536412,10.1994739761276,1.88634704738831,1.58207886078788,-3147.20086520211
0.286937379572174,0.325043929323652,14.8587961696656,9.4644164041925,1.97718995215995,1.3556580853763,-3144.13034324495
0.283300341670751,0.301418304269418,14.4451812653459,11.1088947790201,1.88794752651066,1.46700920257703,-3146.41116701003
0.304530724299596,0.302940149954304,14.6485315844876,10.1087688534273,1.97743639731151,1.46592701591262,-3144.62479864759
0.310411241755046,0.303961898551724,14.6588555934238,10.5965298452452,1.99169565203945,1.51293037016819,-3146.60819024338
0.304200706807964,0.321290949843194,14.9880055762827,10.5498435522438,1.85124958402656,1.3496062068729,-3145.02738845279
0.301565878382027,0.323011068749902,14.5631075825241,9.45645475258084,1.82109105624874,1.34289592079778,-3144.84635933999
0.286813593194076,0.298957048828844,13.6058272407855,9.21710577569517,1.73704169668447,1.49825027378326,-3150.13813656764
0.305340845206602,0.332258913025025,15.0285335591124,9.71831957494942,1.76839897123426,1.37619406621101,-3145.74092996393
0.304719377174804,0.306539853683032,14.4292010038478,10.4530805102292,1.84786187180368,1.39082641189635,-3144.4874362092
0.288834300660085,0.316741382992741,14.5936041335379,9.51205952531856,1.8789334196679,1.41922927704619,-3143.66213776727
0.287109649385107,0.320495691752397,14.8529145548209,10.6318887250153,1.97165486401885,1.35049638606503,-3144.04158878001
0.311232719094426,0.326957089826193,14.5482019173755,10.1738320855751,1.92351544751247,1.36119587621265,-3144.25003191064
0.30971834927749,0.304879113646021,14.9865204831282,10.0234201634761,1.87384083358471,1.48773145769836,-3145.96885636835
0.294436887528764,0.322572756258744,14.2087533126137,12.1598185948814,1.99076197980405,1.48844048165102,-3152.10478061101
0.299627285981634,0.310878270516426,14.8205344685288,10.022887281723,1.88612044931377,1.25496284583834,-3145.91324466629
0.265235663296712,0.350565870878658,13.692132693459,9.19768933560639,1.95329185882793,1.45699315616442,-3149.11660179347
0.260915969446355,0.322759047916355,14.2404484472803,9.8926061755634,2.03354959531922,1.40969419024502,-3144.53504105802
0.296707065693993,0.323923066454255,14.0570502459639,10.6736703500018,2.02501460866639,1.3587081002436,-3144.05747959461
0.295246881960812,0.334158206243743,13.1728726483259,10.5576453198157,1.90269508754731,1.4066248539493,-3146.33193542658
0.288707490363197,0.303226668879381,15.024363188723,10.0046771526432,1.88872090339088,1.37204562259279,-3144.24748393669
0.284830821845189,0.325059754315883,14.2681552332829,9.8541609667786,2.08637538476579,1.27691043641278,-3144.98603845216
0.299976746439247,0.343100450719681,13.5329418559462,9.82243405446085,1.80030639553114,1.36080027512583,-3146.21638814443
0.292003556854837,0.308867387203231,13.2679386859459,9.82163495485124,1.74360808837039,1.46154854624088,-3147.165480596
0.306754036529387,0.326317033069987,13.8303658925448,9.43858423579334,1.85131491520486,1.46293728225686,-3145.87194369241
0.314241645893863,0.328244540292461,14.4923045405393,9.9415999434067,1.92859580132638,1.37289151020645,-3144.48421037501
0.27791203497244,0.316424649887342,14.1799959014803,9.95221174469303,2.0117085276577,1.44939785998456,-3143.13153768185
0.307286514796195,0.308013779694256,13.9616509792916,9.83320161242742,1.89677314869343,1.47428996677942,-3144.81936971369
0.282551160774356,0.31081702414508,14.1524066396089,9.90458289832304,2.02801303047318,1.29695595006515,-3144.2062161155
0.283560749720054,0.318761479629297,15.6283386072184,10.4275289176734,1.8572793439264,1.42508383644939,-3145.57968762081
0.314241645893863,0.328244540292461,14.4923045405393,9.9415999434067,1.92859580132638,1.37289151020645,-3144.48421037501
